Paper DOI,Author Names
10.1109/visual.2003.1250384,Rüdiger Westermann
10.1109/visual.2003.1250414,Gordon L. Kindlmann
10.1109/visual.2003.1250414,Ross T. Whitaker
10.1109/visual.2003.1250414,Tolga Tasdizen
10.1109/visual.2003.1250414,Torsten Möller
10.1109/infvis.2003.1249011,David Auber
10.1109/infvis.2003.1249011,Yves Chiricota
10.1109/infvis.2003.1249011,Fabien Jourdan
10.1109/infvis.2003.1249011,Guy Melançon
10.1109/infvis.2003.1249010,Chaomei Chen
10.1109/infvis.2003.1249010,Steven A. Morris
10.1109/visual.2003.1250390,Manfred Weiler
10.1109/visual.2003.1250390,Martin Kraus 0001
10.1109/visual.2003.1250390,Markus Merz
10.1109/visual.2003.1250390,Thomas Ertl
10.1109/visual.2003.1250400,Michael J. McGuffin
10.1109/visual.2003.1250400,Liviu Tancau
10.1109/visual.2003.1250400,Ravin Balakrishnan
10.1109/infvis.2003.1249015,Jing Yang 0001
10.1109/infvis.2003.1249015,Wei Peng
10.1109/infvis.2003.1249015,Matthew O. Ward
10.1109/infvis.2003.1249015,Elke A. Rundensteiner
10.1109/infvis.2003.1249028,Bernard Kerr
10.1109/visual.2003.1250388,Wei Li 0004
10.1109/visual.2003.1250388,Klaus Mueller 0001
10.1109/visual.2003.1250388,Arie E. Kaufman
10.1109/visual.2003.1250376,Holger Theisel
10.1109/visual.2003.1250376,Tino Weinkauf
10.1109/visual.2003.1250376,Hans-Christian Hege
10.1109/visual.2003.1250376,Hans-Peter Seidel
10.1109/visual.2003.1250366,Paolo Cignoni
10.1109/visual.2003.1250366,Fabio Ganovelli
10.1109/visual.2003.1250366,Enrico Gobbetti
10.1109/visual.2003.1250366,Fabio Marton
10.1109/visual.2003.1250366,Federico Ponchio
10.1109/visual.2003.1250366,Roberto Scopigno
10.1109/infvis.2003.1249008,Nelson Wong
10.1109/infvis.2003.1249008,Sheelagh Carpendale
10.1109/infvis.2003.1249008,Saul Greenberg
10.1109/visual.2003.1250413,Fan-Yin Tzeng
10.1109/visual.2003.1250413,Eric B. Lum
10.1109/visual.2003.1250413,Kwan-Liu Ma
10.1109/visual.2003.1250385,Jens Schneider 0002
10.1109/visual.2003.1250385,Rüdiger Westermann
10.1109/infvis.2003.1249031,Tobias Skog
10.1109/infvis.2003.1249031,Sara Ljungblad
10.1109/infvis.2003.1249031,Lars Erik Holmquist
10.1109/infvis.2003.1249004,Jarke J. van Wijk
10.1109/infvis.2003.1249004,Wim A. A. Nuij
10.1109/visual.2003.1250412,Joe Kniss
10.1109/visual.2003.1250412,Simon Premoze
10.1109/visual.2003.1250412,Milan Ikits
10.1109/visual.2003.1250412,Aaron E. Lefohn
10.1109/visual.2003.1250412,Charles D. Hansen
10.1109/visual.2003.1250412,Emil Praun
10.1109/visual.2003.1250358,Christian Sigg
10.1109/visual.2003.1250358,Ronald Peikert
10.1109/visual.2003.1250358,Markus H. Gross
10.1109/visual.2003.1250408,Martin Isenburg
10.1109/visual.2003.1250408,Peter Lindstrom 0001
10.1109/visual.2003.1250408,Stefan Gumhold
10.1109/visual.2003.1250408,Jack Snoeyink
10.1109/visual.2003.1250364,Robert S. Laramee
10.1109/visual.2003.1250364,Bruno Jobard
10.1109/visual.2003.1250364,Helwig Hauser
10.1109/infvis.2003.1249009,T. J. Jankun-Kelly
10.1109/infvis.2003.1249009,Kwan-Liu Ma
10.1109/visual.2003.1250363,Jarke J. van Wijk
10.1109/visual.2003.1250369,Anthony J. Sherbondy
10.1109/visual.2003.1250369,Michael Houston
10.1109/visual.2003.1250369,Sandy Napel
10.1109/visual.2003.1250357,Aaron E. Lefohn
10.1109/visual.2003.1250357,Joe Michael Kniss
10.1109/visual.2003.1250357,Charles D. Hansen
10.1109/visual.2003.1250357,Ross T. Whitaker
10.1109/visual.2003.1250401,Gareth Daniel
10.1109/visual.2003.1250401,Min Chen 0001
10.1109/infvis.2003.1249030,Frank van Ham
10.1109/visual.2003.1250425,Leonid Zhukov
10.1109/visual.2003.1250425,Alan H. Barr
10.1109/infvis.2003.1249016,Geraldine E. Rosario
10.1109/infvis.2003.1249016,Elke A. Rundensteiner
10.1109/infvis.2003.1249016,David C. Brown
10.1109/infvis.2003.1249016,Matthew O. Ward
10.1109/visual.2003.1250402,Jonathan Woodring
10.1109/visual.2003.1250402,Chaoli Wang 0001
10.1109/visual.2003.1250402,Han-Wei Shen
10.1109/infvis.2003.1249006,Alan M. MacEachren
10.1109/infvis.2003.1249006,Xiping Dai
10.1109/infvis.2003.1249006,Frank Hardisty
10.1109/infvis.2003.1249006,Diansheng Guo
10.1109/infvis.2003.1249006,Eugene Lengerich
10.1109/visual.2003.1250387,Ivan Viola
10.1109/visual.2003.1250387,Armin Kanitsar
10.1109/visual.2003.1250387,M. Eduard Gröller
10.1109/visual.2003.1250353,Armin Kanitsar
10.1109/visual.2003.1250353,Rainer Wegenkittl
10.1109/visual.2003.1250353,Dominik Fleischmann
10.1109/visual.2003.1250353,M. Eduard Gröller
10.1109/visual.2003.1250372,Julia Ebling
10.1109/visual.2003.1250372,Gerik Scheuermann
10.1109/visual.2003.1250377,Alexandru C. Telea
10.1109/visual.2003.1250377,Jarke J. van Wijk
10.1109/visual.2003.1250404,Matthias Hopf
10.1109/visual.2003.1250404,Thomas Ertl
10.1109/visual.2003.1250394,A. James Stewart
10.1109/visual.2003.1250410,Roger C. Tam
10.1109/visual.2003.1250410,Wolfgang Heidrich
10.1109/visual.2003.1250370,Dirk Bartz
10.1109/visual.2003.1250370,Dirk Mayer
10.1109/visual.2003.1250370,Jan Fischer
10.1109/visual.2003.1250370,Sebastian Ley
10.1109/visual.2003.1250370,Ángel del Río
10.1109/visual.2003.1250370,Steffi Thust
10.1109/visual.2003.1250370,Claus Peter Heussel
10.1109/visual.2003.1250370,Hans-Ulrich Kauczor
10.1109/visual.2003.1250370,Wolfgang Straßer
10.1109/visual.2003.1250362,Timothy Urness
10.1109/visual.2003.1250362,Victoria Interrante
10.1109/visual.2003.1250362,Ivan Marusic
10.1109/visual.2003.1250362,Ellen Longmire
10.1109/visual.2003.1250362,Bharathram Ganapathisubramani
10.1109/visual.2003.1250392,David Akers
10.1109/visual.2003.1250392,Frank Losasso
10.1109/visual.2003.1250392,Jeff Klingner
10.1109/visual.2003.1250392,Maneesh Agrawala
10.1109/visual.2003.1250392,John Rick
10.1109/visual.2003.1250392,Pat Hanrahan
10.1109/infvis.2003.1249017,Yehuda Koren
10.1109/infvis.2003.1249017,Liran Carmel
10.1109/visual.2003.1250406,Balázs Csébfalvi
10.1109/visual.2003.1250406,László Szirmay-Kalos
10.1109/infvis.2003.1249014,Pak Chung Wong
10.1109/infvis.2003.1249014,Harlan Foote
10.1109/infvis.2003.1249014,Dan Adams
10.1109/infvis.2003.1249014,Wendy Cowley
10.1109/infvis.2003.1249014,James J. Thomas
10.1109/visual.2003.1250360,Gokul Varadhan
10.1109/visual.2003.1250360,Shankar Krishnan
10.1109/visual.2003.1250360,Young J. Kim
10.1109/visual.2003.1250360,Dinesh Manocha
10.1109/visual.2003.1250361,Daniel Weiskopf
10.1109/visual.2003.1250361,Gordon Erlebacher
10.1109/visual.2003.1250361,Thomas Ertl
10.1109/visual.2003.1250380,Ming Wan
10.1109/visual.2003.1250380,William A. McNeely
10.1109/visual.2003.1250396,Melanie Tory
10.1109/visual.2003.1250428,Theresa-Marie Rhyne
10.1109/visual.2003.1250428,Melanie Tory
10.1109/visual.2003.1250428,Tamara Munzner
10.1109/visual.2003.1250428,Matthew O. Ward
10.1109/visual.2003.1250428,Chris R. Johnson 0001
10.1109/visual.2003.1250428,David H. Laidlaw
10.1109/visual.2003.1250381,Milan Ikits
10.1109/visual.2003.1250381,J. Dean Brederson
10.1109/visual.2003.1250381,Charles D. Hansen
10.1109/visual.2003.1250381,Christopher R. Johnson 0001
10.1109/visual.2003.1250418,Runzhen Huang
10.1109/visual.2003.1250418,Kwan-Liu Ma
10.1109/visual.2003.1250418,Patrick S. McCormick
10.1109/visual.2003.1250418,William Ward
10.1109/visual.2003.1250378,Guo-Shi Li
10.1109/visual.2003.1250378,Udeepta Bordoloi
10.1109/visual.2003.1250378,Han-Wei Shen
10.1109/infvis.2003.1249025,Niklas Elmqvist
10.1109/infvis.2003.1249025,Philippas Tsigas
10.1109/visual.2003.1250383,Kirk Riley
10.1109/visual.2003.1250383,David S. Ebert
10.1109/visual.2003.1250383,Charles D. Hansen
10.1109/visual.2003.1250383,Jason J. Levit
10.1109/infvis.2003.1249018,Marjan Trutschl
10.1109/infvis.2003.1249018,Georges G. Grinstein
10.1109/infvis.2003.1249018,Urska Cvek
10.1109/infvis.2003.1249007,Diane Tang
10.1109/infvis.2003.1249007,Chris Stolte
10.1109/infvis.2003.1249007,Robert P. Bosch Jr.
10.1109/infvis.2003.1249000,Tamara Munzner
10.1109/infvis.2003.1249000,Steven C. North
10.1109/visual.2003.1250415,Soon Tee Teoh
10.1109/visual.2003.1250415,Kwan-Liu Ma
10.1109/visual.2003.1250415,Shyhtsun Felix Wu
10.1109/visual.2003.1250368,Sung-Eui Yoon
10.1109/visual.2003.1250368,Brian Salomon
10.1109/visual.2003.1250368,Dinesh Manocha
10.1109/infvis.2003.1249020,Qing Li 0062
10.1109/infvis.2003.1249020,Chris North 0001
10.1109/visual.2003.1250354,David C. Banks
10.1109/visual.2003.1250354,Stephen A. Linton
10.1109/visual.2003.1250373,Udeepta Bordoloi
10.1109/visual.2003.1250373,Han-Wei Shen
10.1109/visual.2003.1250411,Dieter Hönigmann
10.1109/visual.2003.1250411,Johannes Ruisz
10.1109/visual.2003.1250411,Christoph Haider
10.1109/visual.2003.1250407,Marco Tarini
10.1109/visual.2003.1250407,Paolo Cignoni
10.1109/visual.2003.1250407,Roberto Scopigno
10.1109/visual.2003.1250395,Michael Halle
10.1109/visual.2003.1250395,Jeanette C. Meng
10.1109/infvis.2003.1249023,Paul Craig
10.1109/infvis.2003.1249023,Jessie B. Kennedy
10.1109/visual.2003.1250356,Andrzej Szymczak
10.1109/visual.2003.1250356,James Vanderhyde
10.1109/infvis.2003.1249012,Alistair Morrison
10.1109/infvis.2003.1249012,Matthew Chalmers
10.1109/visual.2003.1250351,Laurent Saroul
10.1109/visual.2003.1250351,Sebastian Gerlach
10.1109/visual.2003.1250351,Roger D. Hersch
10.1109/visual.2003.1250423,Oliver Kreylos
10.1109/visual.2003.1250423,Nelson L. Max
10.1109/visual.2003.1250423,Bernd Hamann
10.1109/visual.2003.1250423,Silvia N. Crivelli
10.1109/visual.2003.1250423,E. Wes Bethel
10.1109/infvis.2003.1249027,Christoph Csallner
10.1109/infvis.2003.1249027,Marcus Handte
10.1109/infvis.2003.1249027,Othmar Lehmann
10.1109/infvis.2003.1249027,John T. Stasko
10.1109/infvis.2003.1249019,Mark Derthick
10.1109/infvis.2003.1249019,Michael G. Christel
10.1109/infvis.2003.1249019,Alexander G. Hauptmann
10.1109/infvis.2003.1249019,Howard D. Wactlar
10.1109/infvis.2003.1249026,Dominique Brodbeck
10.1109/infvis.2003.1249026,Luc Girardin
10.1109/visual.2003.1250403,Tomihisa Welsh
10.1109/visual.2003.1250403,Klaus Mueller 0001
10.1109/infvis.2003.1249005,Martin Wattenberg
10.1109/infvis.2003.1249005,Danyel Fisher
10.1109/infvis.2003.1249013,Greg Ross
10.1109/infvis.2003.1249013,Matthew Chalmers
10.1109/visual.2003.1250389,Christopher S. Co
10.1109/visual.2003.1250389,Bjørn Heckel
10.1109/visual.2003.1250389,Hans Hagen
10.1109/visual.2003.1250389,Bernd Hamann
10.1109/visual.2003.1250389,Kenneth I. Joy
10.1109/visual.2003.1250399,Christian Rössl
10.1109/visual.2003.1250399,Frank Zeilfelder
10.1109/visual.2003.1250399,Günther Nürnberger
10.1109/visual.2003.1250399,Hans-Peter Seidel
10.1109/visual.2003.1250371,Ariel Shamir
10.1109/visual.2003.1250355,Gregory M. Nielson
10.1109/visual.2003.1250367,Vasily Volkov
10.1109/visual.2003.1250367,Ling Li 0006
10.1109/visual.2003.1250409,Justin Jang
10.1109/visual.2003.1250409,William Ribarsky
10.1109/visual.2003.1250409,Christopher D. Shaw
10.1109/visual.2003.1250409,Peter Wonka
10.1109/infvis.2003.1249029,Rhazes Spell
10.1109/infvis.2003.1249029,Rachael Brady
10.1109/infvis.2003.1249029,Fred Dietrich
10.1109/visual.2003.1250397,Marc P. Persoon
10.1109/visual.2003.1250397,Iwo Serlie
10.1109/visual.2003.1250397,Frits H. Post
10.1109/visual.2003.1250397,Roel Truyen
10.1109/visual.2003.1250397,Frans Vos
10.1109/infvis.2003.1249022,Sunghee Kim
10.1109/infvis.2003.1249022,Haleh Hagh-Shenas
10.1109/infvis.2003.1249022,Victoria Interrante
10.1109/visual.2003.1250422,Voicu Popescu
10.1109/visual.2003.1250422,Christoph M. Hoffmann
10.1109/visual.2003.1250422,Sami Kilic
10.1109/visual.2003.1250422,Mete A. Sözen
10.1109/visual.2003.1250422,Scott Meador
10.1109/visual.2003.1250405,Huamin Qu
10.1109/visual.2003.1250405,Arie E. Kaufman
10.1109/visual.2003.1250405,Ran Shao
10.1109/visual.2003.1250405,Ankush Kumar
10.1109/visual.2003.1250424,Wendy Plesniak
10.1109/visual.2003.1250424,Michael Halle
10.1109/visual.2003.1250424,Steven D. Pieper
10.1109/visual.2003.1250424,William M. Wells III
10.1109/visual.2003.1250424,Marianna Jakab
10.1109/visual.2003.1250424,Dominik S. Meier
10.1109/visual.2003.1250424,Stephen A. Benton
10.1109/visual.2003.1250424,Charles R. G. Guttmann
10.1109/visual.2003.1250424,Ron Kikinis
10.1109/visual.2003.1250417,Zoltan Konyha
10.1109/visual.2003.1250417,Kresimir Matkovic
10.1109/visual.2003.1250417,Helwig Hauser
10.1109/visual.2003.1250421,Walter Jiménez
10.1109/visual.2003.1250421,Wagner Toledo Corrêa
10.1109/visual.2003.1250421,Cláudio T. Silva
10.1109/visual.2003.1250421,António M. Baptista
10.1109/visual.2003.1250419,Paul Adams
10.1109/visual.2003.1250419,Douglas Dommermuth
10.1109/visual.2003.1250416,Donna L. Gresh
10.1109/visual.2003.1250416,Eugene I. Kelton
10.1109/visual.2003.1250398,Martin Bertram 0001
10.1109/infvis.2003.1249021,Kenneth L. Summers
10.1109/infvis.2003.1249021,Timothy E. Goldsmith
10.1109/infvis.2003.1249021,Steve Kubica
10.1109/infvis.2003.1249021,Thomas P. Caudell
10.1109/visual.2003.1250352,Robert Albert
10.1109/visual.2003.1250352,Noah Syroid
10.1109/visual.2003.1250352,Yinqi Zhang
10.1109/visual.2003.1250352,James Agutter
10.1109/visual.2003.1250352,Frank Drews
10.1109/visual.2003.1250352,David L. Strayer
10.1109/visual.2003.1250352,George Hutchinson
10.1109/visual.2003.1250352,Dwayne R. Westenskow
10.1109/infvis.2003.1249002,Ben Shedd
10.1109/visual.2003.1250429,Raghu Machiraju
10.1109/visual.2003.1250429,Chris R. Johnson 0001
10.1109/visual.2003.1250429,Terry S. Yoo
10.1109/visual.2003.1250429,Roger Crawfis
10.1109/visual.2003.1250429,David S. Ebert
10.1109/visual.2003.1250429,Don Stredney
10.1109/infvis.2003.1249032,Daniel C. Glaser
10.1109/infvis.2003.1249032,Roger Tan
10.1109/infvis.2003.1249032,John F. Canny
10.1109/infvis.2003.1249032,Ellen Yi-Luen Do
10.1109/infvis.2003.1249001,Colin Ware
10.1109/visual.2003.1250427,E. Wes Bethel
10.1109/visual.2003.1250427,Greg Abram
10.1109/visual.2003.1250427,John Shalf
10.1109/visual.2003.1250427,Randy Frank
10.1109/visual.2003.1250427,James P. Ahrens
10.1109/visual.2003.1250427,Steven G. Parker
10.1109/visual.2003.1250427,Nagiza F. Samatova
10.1109/visual.2003.1250427,Mark C. Miller
10.1109/visual.2003.1250382,Ye Zhao 0004
10.1109/visual.2003.1250382,Xiaoming Wei
10.1109/visual.2003.1250382,Zhe Fan
10.1109/visual.2003.1250382,Arie E. Kaufman
10.1109/visual.2003.1250382,Hong Qin 0001
10.1109/visual.2003.1250420,David A. Ellsworth
10.1109/visual.2003.1250420,Patrick J. Moran
10.1109/visual.2003.1250350,Jeremy Jaech
10.1109/visual.2003.1250350,Stephen C. North
10.1109/visual.2003.1250350,Mike Peery
10.1109/visual.2003.1250350,Will Schroeder
10.1109/visual.2003.1250350,James J. Thomas
10.1109/visual.2003.1250430,John R. Wright
10.1109/visual.2003.1250430,Scott Burleigh
10.1109/visual.2003.1250430,Makoto Maruya
10.1109/visual.2003.1250430,Scott Maxwell
10.1109/visual.2003.1250430,René Pischel
10.1109/visual.2003.1250359,Hui Xie 0001
10.1109/visual.2003.1250359,Jianning Wang
10.1109/visual.2003.1250359,Jing Hua 0001
10.1109/visual.2003.1250359,Hong Qin 0001
10.1109/visual.2003.1250359,Arie E. Kaufman
10.1109/infvis.2003.1249003,W. Bradford Paley
10.1109/infvis.2003.1249024,Hong Chen
10.1109/visual.2003.1250348,
10.1109/visual.2003.1250426,Georges G. Grinstein
10.1109/visual.2003.1250426,Alfred Kobsa
10.1109/visual.2003.1250426,Catherine Plaisant
10.1109/visual.2003.1250426,Ben Shneiderman
10.1109/visual.2003.1250426,John T. Stasko
10.1109/visual.2003.1250379,Xiaoqiang Zheng
10.1109/visual.2003.1250379,Alex Pang
10.1109/visual.2003.1250375,Yi-Jen Chiang
10.1109/visual.2003.1250386,Markus Hadwiger
10.1109/visual.2003.1250386,Christoph Berger
10.1109/visual.2003.1250386,Helwig Hauser
10.1109/visual.2003.1250374,Guangfeng Ji
10.1109/visual.2003.1250374,Han-Wei Shen
10.1109/visual.2003.1250374,Rephael Wenger
10.1109/visual.2003.1250391,Jinzhu Gao
10.1109/visual.2003.1250391,Jian Huang 0007
10.1109/visual.2003.1250391,Han-Wei Shen
10.1109/visual.2003.1250391,James Arthur Kohl
10.1109/visual.2003.1250365,Peer-Timo Bremer
10.1109/visual.2003.1250365,Herbert Edelsbrunner
10.1109/visual.2003.1250365,Bernd Hamann
10.1109/visual.2003.1250365,Valerio Pascucci
10.1109/visual.2002.1183771,Mark Pauly
10.1109/visual.2002.1183771,Markus H. Gross
10.1109/visual.2002.1183771,Leif Kobbelt
10.1109/infvis.2002.1173148,Catherine Plaisant
10.1109/infvis.2002.1173148,Jesse Grosjean
10.1109/infvis.2002.1173148,Benjamin B. Bederson
10.1109/infvis.2002.1173155,Martin Wattenberg
10.1109/infvis.2002.1173156,Jean-Daniel Fekete
10.1109/infvis.2002.1173156,Catherine Plaisant
10.1109/infvis.2002.1173157,Helwig Hauser
10.1109/infvis.2002.1173157,Florian Ledermann
10.1109/infvis.2002.1173157,Helmut Doleisch
10.1109/visual.2002.1183766,Tolga Tasdizen
10.1109/visual.2002.1183766,Ross T. Whitaker
10.1109/visual.2002.1183766,Paul Burchard
10.1109/visual.2002.1183766,Stanley J. Osher
10.1109/visual.2002.1183757,Stefan Guthe
10.1109/visual.2002.1183757,Michael Wand 0001
10.1109/visual.2002.1183757,Julius Gonser
10.1109/visual.2002.1183757,Wolfgang Straßer
10.1109/visual.2002.1183795,Olga Sorkine
10.1109/visual.2002.1183795,Daniel Cohen-Or
10.1109/visual.2002.1183795,Rony Goldenthal
10.1109/visual.2002.1183795,Dani Lischinski
10.1109/visual.2002.1183754,Armin Kanitsar
10.1109/visual.2002.1183754,Dominik Fleischmann
10.1109/visual.2002.1183754,Rainer Wegenkittl
10.1109/visual.2002.1183754,Petr Felkel
10.1109/visual.2002.1183754,Meister Eduard Gröller
10.1109/visual.2002.1183778,Oliver Deussen
10.1109/visual.2002.1183778,Carsten Colditz
10.1109/visual.2002.1183778,Marc Stamminger
10.1109/visual.2002.1183778,George Drettakis
10.1109/infvis.2002.1173160,Ulrik Brandes
10.1109/infvis.2002.1173160,Steven R. Corman
10.1109/visual.2002.1183793,Han Chen
10.1109/visual.2002.1183793,Rahul Sukthankar
10.1109/visual.2002.1183793,Grant Wallace
10.1109/visual.2002.1183793,Kai Li 0001
10.1109/visual.2002.1183783,Joshua Levenberg
10.1109/infvis.2002.1173159,Yehuda Koren
10.1109/infvis.2002.1173159,Liran Carmel
10.1109/infvis.2002.1173159,David Harel
10.1109/infvis.2002.1173141,Chris Stolte
10.1109/infvis.2002.1173141,Diane Tang
10.1109/infvis.2002.1173141,Pat Hanrahan
10.1109/infvis.2002.1173151,Jing Yang 0001
10.1109/infvis.2002.1173151,Matthew O. Ward
10.1109/infvis.2002.1173151,Elke A. Rundensteiner
10.1109/visual.2002.1183777,Aidong Lu
10.1109/visual.2002.1183777,Christopher J. Morris 0001
10.1109/visual.2002.1183777,David S. Ebert
10.1109/visual.2002.1183777,Penny Rheingans
10.1109/visual.2002.1183777,Charles D. Hansen
10.1109/visual.2002.1183787,Alla Sheffer
10.1109/visual.2002.1183787,John C. Hart
10.1109/visual.2002.1183764,Joe Kniss
10.1109/visual.2002.1183764,Simon Premoze
10.1109/visual.2002.1183764,Charles D. Hansen
10.1109/visual.2002.1183764,David S. Ebert
10.1109/infvis.2002.1173153,Frank van Ham
10.1109/infvis.2002.1173153,Jarke J. van Wijk
10.1109/visual.2002.1183799,Leonid Zhukov
10.1109/visual.2002.1183799,Alan H. Barr
10.1109/visual.2002.1183785,Stefan Gumhold
10.1109/visual.2002.1183779,Xiaoming Wei
10.1109/visual.2002.1183779,Wei Li 0004
10.1109/visual.2002.1183779,Klaus Mueller 0001
10.1109/visual.2002.1183779,Arie E. Kaufman
10.1109/visual.2002.1183800,Renato Pajarola
10.1109/visual.2002.1183800,Marc Antonijuan
10.1109/visual.2002.1183800,Roberto Lario
10.1109/visual.2002.1183768,Martin Isenburg
10.1109/visual.2002.1183768,Pierre Alliez
10.1109/infvis.2002.1173145,Chris Olston
10.1109/infvis.2002.1173145,Jock D. Mackinlay
10.1109/visual.2002.1183774,Valerio Pascucci
10.1109/visual.2002.1183774,Kree Cole-McLaughlin
10.1109/infvis.2002.1173150,Nina Amenta
10.1109/infvis.2002.1173150,Jeff Klingner
10.1109/visual.2002.1183788,Gordon L. Kindlmann
10.1109/visual.2002.1183788,Erik Reinhard
10.1109/visual.2002.1183788,Sarah Creem
10.1109/visual.2002.1183762,Daniel Weiskopf
10.1109/visual.2002.1183762,Klaus Engel
10.1109/visual.2002.1183762,Thomas Ertl
10.1109/visual.2002.1183810,Benjamin F. Gregorski
10.1109/visual.2002.1183810,Mark A. Duchaineau
10.1109/visual.2002.1183810,Peter Lindstrom 0001
10.1109/visual.2002.1183810,Valerio Pascucci
10.1109/visual.2002.1183810,Kenneth I. Joy
10.1109/visual.2002.1183765,Michael Garland
10.1109/visual.2002.1183765,Eric Shaffer
10.1109/visual.2002.1183816,Soon Tee Teoh
10.1109/visual.2002.1183816,Kwan-Liu Ma
10.1109/visual.2002.1183816,Shyhtsun Felix Wu
10.1109/visual.2002.1183816,Xiaoliang Zhao
10.1109/visual.2002.1183792,Daniel G. Aliaga
10.1109/visual.2002.1183792,Thomas A. Funkhouser
10.1109/visual.2002.1183792,Dimah Yanovsky
10.1109/visual.2002.1183792,Ingrid Carlbom
10.1109/infvis.2002.1173152,Quang Vinh Nguyen
10.1109/infvis.2002.1173152,Mao Lin Huang
10.1109/visual.2002.1183791,T. J. Jankun-Kelly
10.1109/visual.2002.1183791,Kwan-Liu Ma
10.1109/visual.2002.1183791,Michael Gertz 0001
10.1109/infvis.2002.1173161,Alistair Morrison
10.1109/infvis.2002.1173161,Greg Ross
10.1109/infvis.2002.1173161,Matthew Chalmers
10.1109/visual.2002.1183776,Benjamin Mora
10.1109/visual.2002.1183776,Jean-Pierre Jessel
10.1109/visual.2002.1183776,René Caubet
10.1109/visual.2002.1183772,Gunther H. Weber
10.1109/visual.2002.1183772,Gerik Scheuermann
10.1109/visual.2002.1183772,Hans Hagen
10.1109/visual.2002.1183772,Bernd Hamann
10.1109/visual.2002.1183758,Eric Luke
10.1109/visual.2002.1183758,Charles D. Hansen
10.1109/infvis.2002.1173146,Lucy T. Nowell
10.1109/infvis.2002.1173146,Robert S. Schulman
10.1109/infvis.2002.1173146,Deborah Hix
10.1109/visual.2002.1183796,Christopher DeCoro
10.1109/visual.2002.1183796,Renato Pajarola
10.1109/visual.2002.1183752,Bernhard Preim
10.1109/visual.2002.1183752,Christian Tietjen
10.1109/visual.2002.1183752,Wolf Spindler
10.1109/visual.2002.1183752,Heinz-Otto Peitgen
10.1109/visual.2002.1183790,Hualin Zhou
10.1109/visual.2002.1183790,Min Chen 0001
10.1109/visual.2002.1183790,Mike F. Webster
10.1109/visual.2002.1183794,Zachi Karni
10.1109/visual.2002.1183794,Alexander Bogomjakov
10.1109/visual.2002.1183794,Craig Gotsman
10.1109/visual.2002.1183767,Prashant Chopra
10.1109/visual.2002.1183767,Joerg Meyer 0003
10.1109/visual.2002.1183784,Eugene Zhang
10.1109/visual.2002.1183784,Greg Turk
10.1109/infvis.2002.1173149,Kresimir Matkovic
10.1109/infvis.2002.1173149,Helwig Hauser
10.1109/infvis.2002.1173149,Reinhard Sainitzer
10.1109/infvis.2002.1173149,M. Eduard Gröller
10.1109/visual.2002.1183770,Tamal K. Dey
10.1109/visual.2002.1183770,James Hudson
10.1109/visual.2002.1183769,Gevorg Grigoryan
10.1109/visual.2002.1183769,Penny Rheingans
10.1109/visual.2002.1183786,Stephen Mann
10.1109/visual.2002.1183786,Alyn P. Rockwood
10.1109/visual.2002.1183797,Andreas Sigfridsson
10.1109/visual.2002.1183797,Tino Ebbers
10.1109/visual.2002.1183797,Einar Heiberg
10.1109/visual.2002.1183797,Lars Wigström
10.1109/visual.2002.1183753,Steffen Prohaska
10.1109/visual.2002.1183753,Hans-Christian Hege
10.1109/visual.2002.1183801,Brandon Lloyd
10.1109/visual.2002.1183801,Parris K. Egbert
10.1109/visual.2002.1183826,Stanislav L. Stoev
10.1109/visual.2002.1183826,Wolfgang Straßer
10.1109/visual.2002.1183755,Youwei Zhang
10.1109/visual.2002.1183755,Robert Rohling
10.1109/visual.2002.1183755,Dinesh K. Pai
10.1109/visual.2002.1183780,Johannes Schmidt-Ehrenberg
10.1109/visual.2002.1183780,Daniel Baum
10.1109/visual.2002.1183780,Hans-Christian Hege
10.1109/visual.2002.1183798,Xiaoqiang Zheng
10.1109/visual.2002.1183798,Alex Pang
10.1109/visual.2002.1183805,Eric B. Lum
10.1109/visual.2002.1183805,Aleksander Stompel
10.1109/visual.2002.1183805,Kwan-Liu Ma
10.1109/visual.2002.1183808,Gregory M. Nielson
10.1109/visual.2002.1183808,Adam Huang
10.1109/visual.2002.1183808,Steve Sylvester
10.1109/infvis.2002.1173144,Daniel A. Keim
10.1109/infvis.2002.1173144,Stephen C. North
10.1109/infvis.2002.1173144,Christian Panse
10.1109/infvis.2002.1173144,Jörn Schneidewind
10.1109/visual.2002.1183821,Dirk Bauer
10.1109/visual.2002.1183821,Ronald Peikert
10.1109/visual.2002.1183821,Mie Sato
10.1109/visual.2002.1183821,Mirjam Sick
10.1109/infvis.2002.1173142,Chris North 0001
10.1109/infvis.2002.1173142,Nathan Conklin
10.1109/infvis.2002.1173142,Varun Saini
10.1109/visual.2002.1183775,Ming Wan
10.1109/visual.2002.1183775,Aamir Sadiq
10.1109/visual.2002.1183775,Arie E. Kaufman
10.1109/visual.2002.1183763,Steven Bergner
10.1109/visual.2002.1183763,Torsten Möller
10.1109/visual.2002.1183763,Mark S. Drew
10.1109/visual.2002.1183763,Graham D. Finlayson
10.1109/visual.2002.1183824,Ralf Kähler
10.1109/visual.2002.1183824,Donna J. Cox
10.1109/visual.2002.1183824,Robert Patterson
10.1109/visual.2002.1183824,Stuart Levy
10.1109/visual.2002.1183824,Hans-Christian Hege
10.1109/visual.2002.1183824,Tom Abel
10.1109/visual.2002.1183761,Caixia Zhang
