"articles_abstract","articles_abstract_url","articles_access_type","articles_article_number","articles_authors_authors_0_affiliation","articles_authors_authors_0_authorUrl","articles_authors_authors_0_author_order","articles_authors_authors_0_full_name","articles_authors_authors_0_id","articles_authors_authors_10_authorUrl","articles_authors_authors_10_author_order","articles_authors_authors_10_full_name","articles_authors_authors_10_id","articles_authors_authors_11_authorUrl","articles_authors_authors_11_author_order","articles_authors_authors_11_full_name","articles_authors_authors_11_id","articles_authors_authors_12_authorUrl","articles_authors_authors_12_author_order","articles_authors_authors_12_full_name","articles_authors_authors_12_id","articles_authors_authors_13_authorUrl","articles_authors_authors_13_author_order","articles_authors_authors_13_full_name","articles_authors_authors_13_id","articles_authors_authors_14_authorUrl","articles_authors_authors_14_author_order","articles_authors_authors_14_full_name","articles_authors_authors_14_id","articles_authors_authors_1_affiliation","articles_authors_authors_1_authorUrl","articles_authors_authors_1_author_order","articles_authors_authors_1_full_name","articles_authors_authors_1_id","articles_authors_authors_2_affiliation","articles_authors_authors_2_authorUrl","articles_authors_authors_2_author_order","articles_authors_authors_2_full_name","articles_authors_authors_2_id","articles_authors_authors_3_affiliation","articles_authors_authors_3_authorUrl","articles_authors_authors_3_author_order","articles_authors_authors_3_full_name","articles_authors_authors_3_id","articles_authors_authors_4_affiliation","articles_authors_authors_4_authorUrl","articles_authors_authors_4_author_order","articles_authors_authors_4_full_name","articles_authors_authors_4_id","articles_authors_authors_5_authorUrl","articles_authors_authors_5_author_order","articles_authors_authors_5_full_name","articles_authors_authors_5_id","articles_authors_authors_6_authorUrl","articles_authors_authors_6_author_order","articles_authors_authors_6_full_name","articles_authors_authors_6_id","articles_authors_authors_7_authorUrl","articles_authors_authors_7_author_order","articles_authors_authors_7_full_name","articles_authors_authors_7_id","articles_authors_authors_8_authorUrl","articles_authors_authors_8_author_order","articles_authors_authors_8_full_name","articles_authors_authors_8_id","articles_authors_authors_9_authorUrl","articles_authors_authors_9_author_order","articles_authors_authors_9_full_name","articles_authors_authors_9_id","articles_citing_paper_count","articles_citing_patent_count","articles_conference_dates","articles_conference_location","articles_content_type","articles_doi","articles_end_page","articles_html_url","articles_index_terms_ieee_terms_terms_0","articles_index_terms_ieee_terms_terms_1","articles_index_terms_ieee_terms_terms_2","articles_index_terms_ieee_terms_terms_3","articles_index_terms_ieee_terms_terms_4","articles_index_terms_ieee_terms_terms_5","articles_index_terms_ieee_terms_terms_6","articles_index_terms_ieee_terms_terms_7","articles_index_terms_ieee_terms_terms_8","articles_index_terms_ieee_terms_terms_9","articles_is_number","articles_isbn","articles_isbn_formats_isbns_0_format","articles_isbn_formats_isbns_0_isbnType","articles_isbn_formats_isbns_0_value","articles_partnum","articles_pdf_url","articles_publication_date","articles_publication_number","articles_publication_title","articles_publication_year","articles_publisher","articles_rank","articles_start_page","articles_title"
"A long-standing research problem in computer graphics is to reproduce the visual experience of walking through a large photorealistic environment interactively. On one hand, traditional geometry-based rendering systems fall short of simulating the visual realism of a complex environment. On the other hand, image-based rendering systems have to date been unable to capture and store a sampled representation of a large environment with complex lighting and visibility effects. In this paper, we present a ""sea of images,"" a practical approach to dense sampling, storage, and reconstruction of the plenoptic function in large, complex indoor environments. We use a motorized cart to capture omnidirectional images every few inches on a eye-height plane throughout an environment. The captured images are compressed and stored in a multiresolution hierarchy suitable for real-time prefetching during an interactive walkthrough. Later, novel images are reconstructed for a simulated observer by resampling nearby captured images. Our system acquires 15,254 images over 1,050 square feet at an average image spacing of 1.5 inches. The average capture and processing time is 7 hours. We demonstrate realistic walkthroughs of real-world environments reproducing specular reflections and occlusion effects while rendering 15-25 frames per second.","https://ieeexplore.ieee.org/document/1183792/","LOCKED","1183792","Lucent Technol. Bell Labs, NJ, USA","https://ieeexplore.ieee.org/author/37270561900","1","D.G. Aliaga","37270561900","","","","","","","","","","","","","","","","","","","","","","https://ieeexplore.ieee.org/author/37283059800","2","T. Funkhouser","37283059800","","https://ieeexplore.ieee.org/author/38149818000","3","D. Yanovsky","38149818000","","https://ieeexplore.ieee.org/author/37270560600","4","I. Carlbom","37270560600","","","","","","","","","","","","","","","","","","","","","","","","","","14","6","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183792","338","https://ieeexplore.ieee.org/document/1183792/","Rendering (computer graphics)","Image storage","Image reconstruction","Computer graphics","Legged locomotion","Computational modeling","Solid modeling","Image sampling","Indoor environments","Image coding","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183792","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","56","331","Sea of images"
"This paper presents a new technique for the extraction of surfaces from 3D ultrasound data. Surface extraction from ultrasound data is challenging for a number of reasons including noise and artifacts in the images and nonuniform data sampling. A method is proposed to fit an approximating radial basis function to the group of data samples. An explicit surface is then obtained by iso-surfacing the function. In most previous 3D ultrasound research, a pre-processing step is taken to interpolate the data into a regular voxel array and a corresponding loss of resolution. We are the first to represent the set of semi-structured ultrasound pixel data as a single function. From this we are able to extract surfaces without first reconstructing the irregularly spaced pixels into a regular 3D voxel array.","https://ieeexplore.ieee.org/document/1183755/","LOCKED","1183755","Dept. of Comput. Sci., British Columbia Univ., Vancouver, BC, Canada","https://ieeexplore.ieee.org/author/38150692300","1","Youwei Zhang","38150692300","","","","","","","","","","","","","","","","","","","","","","https://ieeexplore.ieee.org/author/37296739100","2","R. Rohling","37296739100","","https://ieeexplore.ieee.org/author/37276023400","3","D.K. Pai","37276023400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","1","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183755","52","https://ieeexplore.ieee.org/document/1183755/","Ultrasonic imaging","Data mining","Computed tomography","Surface fitting","Probes","Surface reconstruction","Computer science","Active contours","Image sampling","Image reconstruction","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183755","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","57","45","Direct surface extraction from 3D freehand ultrasound images"
"In this paper, we address the problem of automatic camera positioning and automatic camera path generation in the context of historical data visualization. After short description of the given data, we elaborate on the constraints for the positioning of a virtual camera in such a way that not only the projected area is maximized, but also the depth of the displayed scene. This is especially important when displaying terrain models, which do not provide good 3D impression when only the projected area is maximized. Based on this concept, we present a method for computing an optimal camera position for each instant of time. Since the explored data are not static, but change depending on the explored scene time, we also discuss a method for animation generation. In order to avoid sudden changes of the camera position, when the previous method is applied for each frame (point in time), we introduce pseudo-events in time, which expand the bounding box defined by the currently active events of interest. In particular, this technique allows events happening in a future point in time to be taken into account such that when this time becomes current, all events of interest are already within the current viewing frustum of the camera.","https://ieeexplore.ieee.org/document/1183826/","LOCKED","1183826","Tubingen Univ., Germany","https://ieeexplore.ieee.org/author/37730629300","1","S.L. Stoev","37730629300","","","","","","","","","","","","","","","","","","","","","Tubingen Univ., Germany","https://ieeexplore.ieee.org/author/37356207300","2","W. Strasser","37356207300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","5","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183826","548","https://ieeexplore.ieee.org/document/1183826/","Computer aided software engineering","Cameras","Data visualization","Layout","Navigation","Automatic generation control","Animation","Chromium","Data engineering","Design engineering","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183826","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","58","545","A case study on automatic camera placement and motion for visualizing historical data"
"We present a method to code the multiresolution structure of a 3D triangle mesh in a manner that allows progressive decoding and efficient rendering at a client machine. The code is based on a special ordering of the mesh vertices which has good locality and continuity properties, inducing a natural multiresolution structure. This ordering also incorporates information allowing efficient rendering of the mesh at all resolutions using the contemporary vertex buffer mechanism. The performance of our code is shown to be competitive with existing progressive mesh compression methods, while achieving superior rendering speed.","https://ieeexplore.ieee.org/document/1183794/","LOCKED","1183794","Fac. of Comput. Sci., Technion - Israel Inst. of Technol., Haifa, Israel","https://ieeexplore.ieee.org/author/37546486500","1","Z. Karni","37546486500","","","","","","","","","","","","","","","","","","","","","","https://ieeexplore.ieee.org/author/37281880000","2","A. Bogomjakov","37281880000","","https://ieeexplore.ieee.org/author/37281769000","3","C. Gotsman","37281769000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","2","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183794","354","https://ieeexplore.ieee.org/document/1183794/","Rendering (computer graphics)","Geometry","Decoding","Solid modeling","Multiresolution analysis","Computer graphics","Computer science","Internet","Web server","Rough surfaces","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183794","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","59","347","Efficient compression and rendering of multi-resolution meshes"
"We present a new algorithm for rendering very large volume data sets at interactive frame rates on standard PC hardware. The algorithm accepts scalar data sampled on a regular grid as input. The input data is converted into a compressed hierarchical wavelet representation in a preprocessing step. During rendering, the wavelet representation is decompressed on-the-fly and rendered using hardware texture mapping. The level of detail used for rendering is adapted to the local frequency spectrum of the data and its position relative to the viewer. Using a prototype implementation of the algorithm we were able to perform an interactive walkthrough of large data sets such as the visible human on a single off-the-shelf PC.","https://ieeexplore.ieee.org/document/1183757/","LOCKED","1183757","WSI/GRIS, Tubingen Univ., Germany","https://ieeexplore.ieee.org/author/37728224400","1","S. Guthe","37728224400","","","","","","","","","","","","","","","","","","","","","WSI/GRIS, Tubingen Univ., Germany","https://ieeexplore.ieee.org/author/37397544400","2","M. Wand","37397544400","WSI/GRIS, Tubingen Univ., Germany","https://ieeexplore.ieee.org/author/38149622600","3","J. Gonser","38149622600","WSI/GRIS, Tubingen Univ., Germany","","4","W. Strasser","","","","","","","","","","","","","","","","","","","","","","","","","","","77","7","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183757","60","https://ieeexplore.ieee.org/document/1183757/","Computer graphics","Rendering (computer graphics)","Hardware","Humans","Image coding","Data visualization","Frequency","Image generation","Data preprocessing","Prototypes","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183757","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","60","53","Interactive rendering of large volume data sets"
"This paper describes an efficient algorithm to model the light attenuation due to a participating media with low albedo. The light attenuation is modeled using splatting volume renderer for both the viewer and the light source. During the rendering, a 2D shadow buffer attenuates the light for each pixel. When the contribution of a footprint is added to the image buffer, as seen from the eye, we add the contribution to the shadow buffer, as seen from the light source. We have generated shadows for point lights and parallel lights using this algorithm. The shadow algorithm has been extended to deal with multiple light sources and projective textured lights.","https://ieeexplore.ieee.org/document/1183761/","LOCKED","1183761","Dept. of Comput. & Inf. Sci., Ohio State Univ., Columbus, OH, USA","https://ieeexplore.ieee.org/author/37274216600","1","Caixia Zhang","37274216600","","","","","","","","","","","","","","","","","","","","","Dept. of Comput. & Inf. Sci., Ohio State Univ., Columbus, OH, USA","https://ieeexplore.ieee.org/author/37284273900","2","R. Crawfis","37284273900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","0","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183761","92","https://ieeexplore.ieee.org/document/1183761/","Rendering (computer graphics)","Light sources","Computer graphics","Layout","Optical attenuators","Three dimensional displays","Computer displays","Information science","Tellurium","Chromium","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183761","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","61","85","Volumetric shadows using splatting"
"We present a novel disk-based multiresolution triangle mesh data structure that supports paging and view-dependent rendering of very large meshes at interactive frame rates from external memory. Our approach, called XFastMesh, is based on a view-dependent mesh simplification framework that represents half-edge collapse operations in a binary hierarchy known as a merge-tree forest. The proposed technique partitions the merge-tree forest into so-called detail blocks, which consist of binary subtrees, that are stored on disk. We present an efficient external memory data structure and file format that stores all detail information of the multiresolution triangulation method using significantly less storage then previously reported approaches. Furthermore, we present a paging algorithm that provides efficient loading and interactive rendering of large meshes from external memory at varying and view-dependent level-of-detail. The presented approach is highly efficient both in terms of space cost and paging performance.","https://ieeexplore.ieee.org/document/1183796/","LOCKED","1183796","Dept. of Inf. & Comput. Sci., California Univ., Irvine, CA, USA","https://ieeexplore.ieee.org/author/37330248600","1","C. DeCoro","37330248600","","","","","","","","","","","","","","","","","","","","","Dept. of Inf. & Comput. Sci., California Univ., Irvine, CA, USA","https://ieeexplore.ieee.org/author/37282193800","2","R. Pajarola","37282193800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","4","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183796","370","https://ieeexplore.ieee.org/document/1183796/","Data structures","Computer graphics","Image storage","Rendering (computer graphics)","Solid modeling","Displays","Computer science","Costs","Chromium","Image generation","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183796","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","62","363","XFastMesh: fast view-dependent meshing from external memory"
"We present an external memory algorithm for fast display of very large and complex geometric environments. We represent the model using a scene graph and employ different culling techniques for rendering acceleration. Our algorithm uses a parallel approach to render the scene as well as fetch objects from the disk in a synchronous manner. We present a novel prioritized prefetching technique that takes into account LOD-switching and visibility-based events between successive frames. We have applied our algorithm to large gigabyte-sized environments that are composed of thousands of objects and tens of millions of polygons. The memory overhead of our algorithm is output sensitive and is typically tens of megabytes. In practice, our approach scales with the model sizes, and its rendering performance is comparable to that of an in-core algorithm.","https://ieeexplore.ieee.org/document/1183759/","LOCKED","1183759","Dept. of Comput. Sci., North Carolina Univ., Chapel Hill, NC, USA","https://ieeexplore.ieee.org/author/37267825100","1","G. Varadhan","37267825100","","","","","","","","","","","","","","","","","","","","","Dept. of Comput. Sci., North Carolina Univ., Chapel Hill, NC, USA","https://ieeexplore.ieee.org/author/37267825600","2","D. Manocha","37267825600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","2","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183759","76","https://ieeexplore.ieee.org/document/1183759/","Layout","Prefetching","Runtime","Rendering (computer graphics)","Partitioning algorithms","Solid modeling","Computer science","Computer displays","Acceleration","Chromium","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183759","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","63","69","Out-of-core rendering of massive geometric environments"
"We describe a method for volume rendering using a spectral representation of colour instead of the traditional RGB model. It is shown how to use this framework for a novel exploration of datasets through enhanced transfer function design. Furthermore, our framework is extended to allow real-time re-lighting of the scene created with any rendering method. The technique of post-illumination is introduced to generate new spectral images for arbitrary light colours in real-time. Also a tool is described to design a palette of lights and materials having certain properties such as selective metamerism or colour constancy. Applied to spectral transfer functions, different light colours can accentuate or hide specific qualities of the data. In connection with post-illumination this provides a new degree of freedom for guided exploration of volumetric data, which cannot be achieved using the RGB model.","https://ieeexplore.ieee.org/document/1183763/","LOCKED","1183763","Dept. of Simulation & Graphics, Magdeburg Univ., Germany","https://ieeexplore.ieee.org/author/37418878100","1","S. Bergner","37418878100","","","","","","","","","","","","","","","","","","","","","","https://ieeexplore.ieee.org/author/37275858700","2","T. Moller","37275858700","","https://ieeexplore.ieee.org/author/37282897100","3","M.S. Drew","37282897100","","https://ieeexplore.ieee.org/author/37270741000","4","G.D. Finlayson","37270741000","","","","","","","","","","","","","","","","","","","","","","","","","","4","0","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183763","108","https://ieeexplore.ieee.org/document/1183763/","Transfer functions","Rendering (computer graphics)","Computer graphics","Visualization","Light sources","Usability","Information systems","Layout","Image generation","Color","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183763","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","64","101","Interactive spectral volume rendering"
"Visualizing second-order 3D tensor fields continue to be a challenging task. Although there are several algorithms that have been presented, no single algorithm by itself is sufficient for the analysis because of the complex nature of tensor fields. In this paper, we present two new methods, based on volume deformation, to show the effects of the tensor field upon its underlying media. We focus on providing a continuous representation of the nature of the tensor fields. Each of these visualization algorithms is good at displaying some particular properties of the tensor field.","https://ieeexplore.ieee.org/document/1183798/","LOCKED","1183798","Dept. of Comput. Sci., California Univ., Santa Cruz, CA, USA","https://ieeexplore.ieee.org/author/37274785100","1","Xiaoqiang Zheng","37274785100","","","","","","","","","","","","","","","","","","","","","Dept. of Comput. Sci., California Univ., Santa Cruz, CA, USA","https://ieeexplore.ieee.org/author/37267352000","2","A. Pang","37267352000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","0","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183798","386","https://ieeexplore.ieee.org/document/1183798/","Tensile stress","Data visualization","Biomedical imaging","Ellipsoids","Eigenvalues and eigenfunctions","Computer science","Algorithm design and analysis","Chromium","Computer graphics","Capacitive sensors","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183798","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","65","379","Volume deformation for tensor visualization"
"We present a technique to perform occlusion culling for hierarchical terrains at run-time. The algorithm is simple to implement and requires minimal pre-processing and additional storage, yet leads to 2-4 times improvement in framerate for views with high degrees of occlusion. Our method is based on the well-known occlusion horizon algorithm. We show how to adapt the algorithm for use with hierarchical terrains. The occlusion horizon is constructed as the terrain is traversed in an approximate front to back ordering. Regions of the terrain are compared to the horizon to determine when they are completely occluded from the viewpoint. Culling these regions leads to significant savings in rendering.","https://ieeexplore.ieee.org/document/1183801/","LOCKED","1183801","Brigham Young Univ., Provo, UT, USA","https://ieeexplore.ieee.org/author/38559383300","1","B. Lloyd","38559383300","","","","","","","","","","","","","","","","","","","","","Brigham Young Univ., Provo, UT, USA","https://ieeexplore.ieee.org/author/37298442300","2","P. Egbert","37298442300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","4","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183801","409","https://ieeexplore.ieee.org/document/1183801/","Layout","Rendering (computer graphics)","Hardware","Degradation","Image quality","Computer graphics","Geographic Information Systems","Visualization","Geometry","Fuses","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183801","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","66","403","Horizon occlusion culling for real-time rendering of hierarchical terrains"
"We present a new multiphase method for efficiently simplifying polygonal surface models of arbitrary size. It operates by combining an initial out-of-core uniform clustering phase with a subsequent in-core iterative edge contraction phase. These two phases are both driven by quadric error metrics, and quadrics are used to pass information about the original surface between phases. The result is a method that produces approximations of a quality comparable to quadric-based iterative edge contraction, but at a fraction of the cost in terms of running time and memory consumption.","https://ieeexplore.ieee.org/document/1183765/","LOCKED","1183765","Illinois Univ., Urbana, IL, USA","https://ieeexplore.ieee.org/author/37272036400","1","M. Garland","37272036400","","","","","","","","","","","","","","","","","","","","","Illinois Univ., Urbana, IL, USA","https://ieeexplore.ieee.org/author/37446940600","2","E. Shaffer","37446940600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","2","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183765","124","https://ieeexplore.ieee.org/document/1183765/","Clustering algorithms","Iterative methods","Iterative algorithms","Partitioning algorithms","Clustering methods","Costs","Chromium","Computer graphics","Computational geometry","Solid modeling","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183765","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","67","117","A multiphase approach to efficient surface simplification"
"This paper presents a new technique for visualizing large, complex collections of data. The size and dimensionality of these datasets make them challenging to display in an effective manner. The images must show the global structure of spatial relationships within the dataset, yet at the same time accurately represent the local detail of each data element being visualized. We propose combining ideas from information and scientific visualization together with a navigation assistant, a software system designed to help users identify and explore areas of interest within their data. The assistant locates data elements of potential importance to the user, clusters them into spatial regions, and builds underlying graph structures to connect the regions and the elements they contain. Graph traversal algorithms, constraint-based viewpoint construction, and intelligent camera planning techniques can then be used to design animated tours of these regions. In this way, the navigation assistant can help users to explore any of the areas of interest within their data. We conclude by demonstrating how our assistant is being used to visualize a multidimensional weather dataset.","https://ieeexplore.ieee.org/document/1183803/","LOCKED","1183803","Dept. of Comput. Sci., North Carolina State Univ., Raleigh, NC, USA","https://ieeexplore.ieee.org/author/37554695200","1","B.M. Dennis","37554695200","","","","","","","","","","","","","","","","","","","","","Dept. of Comput. Sci., North Carolina State Univ., Raleigh, NC, USA","https://ieeexplore.ieee.org/author/37298406100","2","C.G. Healey","37298406100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183803","426","https://ieeexplore.ieee.org/document/1183803/","Navigation","Data visualization","Displays","Software systems","Software design","Clustering algorithms","Smart cameras","Algorithm design and analysis","Animation","Multidimensional systems","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183803","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","68","419","Assisted navigation for large information spaces"
"This paper introduces an algorithm for rapid progressive simplification of tetrahedral meshes: TetFusion. We describe how a simple geometry decimation operation steers a rapid and controlled progressive simplification of tetrahedral meshes, while also taking care of complex mesh-inconsistency problems. The algorithm features a high decimation ratio per step, and inherently discourages any cases of self-intersection of boundary, element-boundary intersection at concave boundary-regions, and negative volume tetrahedra (flipping). We achieved rigorous reduction ratios of up to 98% for meshes consisting of 827,904 elements in less than 2 minutes, progressing through a series of level-of-details (LoDs) of the mesh in a controlled manner. We describe how the approach supports a balanced re-distribution of space between tetrahedral elements, and explain some useful control parameters that make it faster and more intuitive than 'edge collapse'-based decimation methods for volumetric meshes. Finally, we discuss how this approach can be employed for rapid LoD prototyping of large time-varying datasets as an aid to interactive visualization.","https://ieeexplore.ieee.org/document/1183767/","LOCKED","1183767","Eng. Res. Center, Mississippi State Univ., MS, USA","https://ieeexplore.ieee.org/author/38155160900","1","P. Chopra","38155160900","","","","","","","","","","","","","","","","","","","","","Eng. Res. Center, Mississippi State Univ., MS, USA","https://ieeexplore.ieee.org/author/37279771900","2","J. Meyer","37279771900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","1","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183767","140","https://ieeexplore.ieee.org/document/1183767/","Computational modeling","Visualization","Computer graphics","Electrical capacitance tomography","Solid modeling","Medical simulation","Laboratories","Geometry","Prototypes","Chromium","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183767","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","69","133","TetFusion: an algorithm for rapid tetrahedral mesh simplification"
"We introduce, analyze and quantitatively compare a number of surface simplification methods for point-sampled geometry. We have implemented incremental and hierarchical clustering, iterative simplification, and particle simulation algorithms to create approximations of point-based models with lower sampling density. All these methods work directly on the point cloud, requiring no intermediate tesselation. We show how local variation estimation and quadric error metrics can be employed to diminish the approximation error and concentrate more samples in regions of high curvature. To compare the quality of the simplified surfaces, we have designed a new method for computing numerical and visual error estimates for point-sampled surfaces. Our algorithms are fast, easy to implement, and create high-quality surface approximations, clearly demonstrating the effectiveness of point-based surface simplification.","https://ieeexplore.ieee.org/document/1183771/","LOCKED","1183771","Eidgenossische Tech. Hochschule, Zurich, Switzerland","https://ieeexplore.ieee.org/author/37283033000","1","M. Pauly","37283033000","","","","","","","","","","","","","","","","","","","","","Eidgenossische Tech. Hochschule, Zurich, Switzerland","https://ieeexplore.ieee.org/author/37275694700","2","M. Gross","37275694700","","https://ieeexplore.ieee.org/author/37266790600","3","L.P. Kobbelt","37266790600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","295","13","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183771","170","https://ieeexplore.ieee.org/document/1183771/","Clouds","Sampling methods","Data visualization","Geometry","Clustering algorithms","Iterative algorithms","Design methodology","Distortion measurement","Noise measurement","Geoscience","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183771","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","70","163","Efficient simplification of point-sampled surfaces"
